"","element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","value","transfers_balance","selected","transfers_in","transfers_out","playername"
"2111",382,17,17,5,TRUE,"2020-09-20T11:00:00Z",2,5,2,90,0,1,0,5,0,0,0,0,0,0,0,13,"0.8","3.1","17.0","2.1",55,-1035,4746,127,1162,"Moussa Djenepo"
"2112",382,20,4,3,FALSE,"2020-09-26T19:00:00Z",0,1,3,76,0,0,1,0,0,0,0,0,0,0,0,2,"0.0","3.0","8.0","0.9",55,3336,9556,5549,2213,"Moussa Djenepo"
"2113",382,37,18,5,TRUE,"2020-10-04T11:00:00Z",2,0,4,54,1,0,0,0,0,0,0,1,0,0,0,18,"31.2","0.8","21.0","5.3",55,2317,12534,4318,2001,"Moussa Djenepo"
"2114",382,39,5,0,FALSE,"2020-10-17T14:00:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-2878,9560,1833,4711,"Moussa Djenepo"
"2115",479,1,6,0,FALSE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,22240,0,0,"Mohammed Salisu"
"2116",479,17,17,0,TRUE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-4712,18707,336,5048,"Mohammed Salisu"
"2117",479,20,4,0,FALSE,"2020-09-26T19:00:00Z",0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-5165,13625,136,5301,"Mohammed Salisu"
"2118",479,37,18,0,TRUE,"2020-10-04T11:00:00Z",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-2186,11675,74,2260,"Mohammed Salisu"
"2119",479,39,5,0,FALSE,"2020-10-17T14:00:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-1933,9788,139,2072,"Mohammed Salisu"
"2120",523,1,6,0,FALSE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,0,0,0,0,"Fraser Forster"
"2121",523,17,17,0,TRUE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,25232,70348,29414,4182,"Fraser Forster"
"2122",523,20,4,0,FALSE,"2020-09-26T19:00:00Z",0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,36105,125720,46576,10471,"Fraser Forster"
"2123",523,37,18,0,TRUE,"2020-10-04T11:00:00Z",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,16373,149378,24201,7828,"Fraser Forster"
"2124",523,39,5,0,FALSE,"2020-10-17T14:00:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,40852,197881,53576,12724,"Fraser Forster"
"2125",524,1,6,0,FALSE,"2020-09-12T14:00:00Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,0,0,0,"Nathan Tella"
"2126",524,17,17,1,TRUE,"2020-09-20T11:00:00Z",2,5,2,22,0,0,0,2,0,0,0,0,0,0,0,3,"0.0","0.0","3.0","0.2",45,4514,13086,6569,2055,"Nathan Tella"
"2127",524,20,4,1,FALSE,"2020-09-26T19:00:00Z",0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,4,"2.2","0.3","0.0","0.3",45,7704,27648,13058,5354,"Nathan Tella"
"2128",524,37,18,0,TRUE,"2020-10-04T11:00:00Z",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-732,26122,2787,3519,"Nathan Tella"
"2129",524,39,5,1,FALSE,"2020-10-17T14:00:00Z",3,3,5,13,0,0,0,0,0,0,0,0,0,0,0,2,"0.8","1.5","0.0","0.2",45,-2550,23562,426,2976,"Nathan Tella"
"2130",565,39,5,1,FALSE,"2020-10-17T14:00:00Z",3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,3,"2.4","10.2","0.0","1.3",45,307,454,415,108,"Ibrahima Diallo"
"2131",383,4,7,3,TRUE,"2020-09-13T15:30:00Z",0,1,1,90,0,0,0,1,0,0,0,0,0,3,0,15,"20.0","0.0","0.0","2.0",55,0,296409,0,0,"Hugo Lloris"
"2132",383,17,16,2,FALSE,"2020-09-20T11:00:00Z",2,5,2,90,0,0,0,2,0,0,0,0,0,5,0,18,"37.2","0.0","0.0","3.7",55,-18999,319315,13398,32397,"Hugo Lloris"
"2133",383,26,14,2,TRUE,"2020-09-27T13:00:00Z",1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,7,"1.6","0.0","0.0","0.2",55,6565,361182,43905,37340,"Hugo Lloris"
"2134",383,35,13,2,FALSE,"2020-10-04T15:30:00Z",1,6,4,90,0,0,0,1,0,0,0,0,0,1,0,11,"6.4","0.0","0.0","0.6",55,-30652,330050,8428,39080,"Hugo Lloris"
"2135",383,47,19,1,TRUE,"2020-10-18T15:30:00Z",3,3,5,90,0,0,0,3,0,0,0,0,0,2,0,14,"16.6","0.0","0.0","1.7",55,58608,419844,87126,28518,"Hugo Lloris"
"2136",384,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,0,24146,0,0,"Danny Rose"
"2137",384,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-4881,24781,848,5729,"Danny Rose"
"2138",384,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-4226,22539,1003,5229,"Danny Rose"
"2139",384,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-2761,20912,579,3340,"Danny Rose"
"2140",384,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-1935,19967,701,2636,"Danny Rose"
"2141",385,4,7,1,TRUE,"2020-09-13T15:30:00Z",0,1,1,45,0,0,0,1,0,0,0,0,0,0,0,4,"2.4","4.3","0.0","0.7",50,0,33970,0,0,"Moussa Sissoko"
"2142",385,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-4149,37035,2277,6426,"Moussa Sissoko"
"2143",385,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-6573,32482,2162,8735,"Moussa Sissoko"
"2144",385,35,13,2,FALSE,"2020-10-04T15:30:00Z",1,6,4,90,0,0,0,1,0,0,0,0,0,0,0,18,"17.2","12.9","0.0","3.0",49,-5323,28150,1114,6437,"Moussa Sissoko"
"2145",385,47,19,2,TRUE,"2020-10-18T15:30:00Z",3,3,5,90,0,0,0,3,0,0,0,0,0,0,0,18,"29.0","12.0","0.0","4.1",48,-639,29221,3324,3963,"Moussa Sissoko"
"2146",386,4,7,2,TRUE,"2020-09-13T15:30:00Z",0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,12,"17.0","11.2","2.0","3.0",55,0,166187,0,0,"Toby Alderweireld"
"2147",386,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-10421,181839,9316,19737,"Toby Alderweireld"
"2148",386,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-23668,167709,11803,35471,"Toby Alderweireld"
"2149",386,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-30201,140085,2026,32227,"Toby Alderweireld"
"2150",386,47,19,1,TRUE,"2020-10-18T15:30:00Z",3,3,5,90,0,0,0,3,0,0,0,0,0,0,0,15,"28.6","0.1","0.0","2.9",54,-16187,127143,3261,19448,"Toby Alderweireld"
"2151",387,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,0,10931,0,0,"Erik Lamela"
"2152",387,17,16,4,FALSE,"2020-09-20T11:00:00Z",2,5,2,29,0,1,0,1,0,0,0,0,0,0,0,10,"1.2","0.8","35.0","3.7",60,-2326,10827,582,2908,"Erik Lamela"
"2153",387,26,14,1,TRUE,"2020-09-27T13:00:00Z",1,1,3,11,0,0,0,1,0,0,0,0,0,0,0,3,"3.4","1.3","7.0","1.2",59,-561,11749,1551,2112,"Erik Lamela"
"2154",387,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,45,0,0,0,1,0,0,0,1,0,0,0,5,"5.6","1.4","28.0","3.5",59,451,13578,2433,1982,"Erik Lamela"
"2155",387,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,170,15147,3217,3047,"Erik Lamela"
"2156",388,4,7,2,TRUE,"2020-09-13T15:30:00Z",0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,7,"8.0","22.5","21.0","5.2",105,0,894557,0,0,"Harry Kane"
"2157",388,17,16,21,FALSE,"2020-09-20T11:00:00Z",2,5,2,83,1,4,0,1,0,0,0,0,0,0,3,81,"108.4","40.8","35.0","18.4",105,-140554,829125,39756,180310,"Harry Kane"
"2158",388,26,14,5,TRUE,"2020-09-27T13:00:00Z",1,1,3,90,0,1,0,1,0,0,0,0,0,0,0,7,"29.8","23.5","138.0","19.1",105,266301,1243962,355042,88741,"Harry Kane"
"2159",388,35,13,16,FALSE,"2020-10-04T15:30:00Z",1,6,4,90,2,1,0,1,0,0,0,0,0,0,3,64,"88.8","32.2","75.0","19.6",105,-37357,1208153,123780,161137,"Harry Kane"
"2160",388,47,19,16,TRUE,"2020-10-18T15:30:00Z",3,3,5,90,2,1,0,3,0,0,0,0,0,0,3,69,"108.4","29.3","67.0","20.5",106,723621,2083949,769600,45979,"Harry Kane"
"2161",389,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,236728,0,0,"Serge Aurier"
"2162",389,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-73290,171292,3206,76496,"Serge Aurier"
"2163",389,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",53,-52114,123513,2664,54778,"Serge Aurier"
"2164",389,35,13,12,FALSE,"2020-10-04T15:30:00Z",1,6,4,90,1,1,0,1,0,0,0,0,0,0,1,41,"71.0","13.8","56.0","14.1",52,-24948,101336,1518,26466,"Serge Aurier"
"2165",389,47,19,1,TRUE,"2020-10-18T15:30:00Z",3,3,5,90,0,0,0,3,0,0,0,0,0,0,0,19,"23.2","16.2","4.0","4.3",52,59518,183752,77204,17686,"Serge Aurier"
"2166",390,4,7,2,TRUE,"2020-09-13T15:30:00Z",0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,10,"14.0","46.8","35.0","9.6",90,0,1724987,0,0,"Heung-Min Son"
"2167",390,17,16,24,FALSE,"2020-09-20T11:00:00Z",2,5,2,90,4,0,0,2,0,0,0,0,0,0,2,80,"139.6","22.0","86.0","24.8",89,-424230,1378891,60870,485100,"Heung-Min Son"
"2168",390,26,14,1,TRUE,"2020-09-27T13:00:00Z",1,1,3,45,0,0,0,0,0,0,0,0,0,0,0,8,"4.0","40.3","8.0","5.2",91,784722,2405919,918358,133636,"Heung-Min Son"
"2169",390,35,13,18,FALSE,"2020-10-04T15:30:00Z",1,6,4,72,2,1,0,1,0,0,0,0,0,0,3,64,"91.4","62.2","52.0","20.6",90,-1308054,1011225,72111,1380165,"Heung-Min Son"
"2170",390,47,19,13,TRUE,"2020-10-18T15:30:00Z",3,3,5,79,1,1,1,0,0,0,0,0,0,0,2,35,"62.0","33.6","56.0","15.2",92,1907229,3165689,1991731,84502,"Heung-Min Son"
"2171",391,4,7,2,TRUE,"2020-09-13T15:30:00Z",0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,13,"17.4","0.7","0.0","1.8",50,0,95090,0,0,"Eric Dier"
"2172",391,17,16,1,FALSE,"2020-09-20T11:00:00Z",2,5,2,90,0,0,0,2,0,0,0,0,0,0,0,13,"17.8","0.3","0.0","1.8",50,-5327,106120,7555,12882,"Eric Dier"
"2173",391,26,14,2,TRUE,"2020-09-27T13:00:00Z",1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,8,"12.8","1.7","4.0","1.9",50,-2740,111525,14985,17725,"Eric Dier"
"2174",391,35,13,2,FALSE,"2020-10-04T15:30:00Z",1,6,4,90,0,0,0,1,0,0,0,0,0,0,0,15,"20.8","0.3","0.0","2.1",50,-7517,106781,5957,13474,"Eric Dier"
"2175",391,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-10843,99469,11818,22661,"Eric Dier"
"2176",392,4,7,2,TRUE,"2020-09-13T15:30:00Z",0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,-1,"2.8","5.8","35.0","4.4",70,0,149187,0,0,"Lucas Rodrigues Moura da Silva"
"2177",392,17,16,2,FALSE,"2020-09-20T11:00:00Z",2,5,2,60,0,0,0,1,0,0,0,0,0,0,0,4,"0.0","0.1","0.0","0.0",70,-17232,147075,11143,28375,"Lucas Rodrigues Moura da Silva"
"2178",392,26,14,9,TRUE,"2020-09-27T13:00:00Z",1,1,3,78,1,0,1,0,0,0,0,0,0,0,1,26,"39.4","19.9","82.0","14.1",69,-25581,125870,6308,31889,"Lucas Rodrigues Moura da Silva"
"2179",392,35,13,1,FALSE,"2020-10-04T15:30:00Z",1,6,4,45,0,0,0,0,0,0,0,0,0,0,0,-2,"0.0","3.2","0.0","0.3",69,16661,152068,32185,15524,"Lucas Rodrigues Moura da Silva"
"2180",392,47,19,1,TRUE,"2020-10-18T15:30:00Z",3,3,5,10,0,0,0,3,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",69,-17707,136288,12246,29953,"Lucas Rodrigues Moura da Silva"
"2181",393,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,22611,0,0,"Paulo Gazzaniga"
"2182",393,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-2009,24019,587,2596,"Paulo Gazzaniga"
"2183",393,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-2421,22915,428,2849,"Paulo Gazzaniga"
"2184",393,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1539,22100,201,1740,"Paulo Gazzaniga"
"2185",393,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-1152,21673,1002,2154,"Paulo Gazzaniga"
"2186",394,4,7,1,TRUE,"2020-09-13T15:30:00Z",0,1,1,45,0,0,0,0,0,0,0,0,0,0,0,3,"8.4","11.9","21.0","4.1",80,0,237638,0,0,"Bamidele Alli"
"2187",394,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",79,-96227,154269,7461,103688,"Bamidele Alli"
"2188",394,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",77,-89124,69953,2819,91943,"Bamidele Alli"
"2189",394,35,13,1,FALSE,"2020-10-04T15:30:00Z",1,6,4,21,0,0,0,0,0,0,0,0,0,0,0,5,"1.0","1.8","4.0","0.7",76,-18416,55400,2118,20534,"Bamidele Alli"
"2190",394,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",76,-7752,50193,1900,9652,"Bamidele Alli"
"2191",395,4,7,2,TRUE,"2020-09-13T15:30:00Z",0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,15,"20.2","35.5","36.0","9.2",50,0,155868,0,0,"Ben Davies"
"2192",395,17,16,1,FALSE,"2020-09-20T11:00:00Z",2,5,2,90,0,0,0,2,0,0,0,0,0,0,0,2,"4.4","2.0","0.0","0.6",50,-12410,155739,13490,25900,"Ben Davies"
"2193",395,26,14,2,TRUE,"2020-09-27T13:00:00Z",1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,16,"11.0","11.8","2.0","2.5",50,-19850,142235,15628,35478,"Ben Davies"
"2194",395,35,13,4,FALSE,"2020-10-04T15:30:00Z",1,6,4,17,0,1,0,0,0,0,0,0,0,0,0,13,"6.2","0.6","4.0","1.1",49,-24434,117844,2873,27307,"Ben Davies"
"2195",395,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-18380,103036,8354,26734,"Ben Davies"
"2196",396,4,7,1,TRUE,"2020-09-13T15:30:00Z",0,1,1,90,0,0,0,1,0,0,0,1,0,0,0,8,"15.4","5.0","0.0","2.0",50,0,66864,0,0,"Pierre-Emile Højbjerg"
"2197",396,17,16,2,FALSE,"2020-09-20T11:00:00Z",2,5,2,90,0,0,0,2,0,0,0,0,0,0,0,14,"9.2","1.3","0.0","1.1",50,-9168,62000,4352,13520,"Pierre-Emile Højbjerg"
"2198",396,26,14,2,TRUE,"2020-09-27T13:00:00Z",1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,14,"18.2","32.1","8.0","5.8",49,-9098,54887,5340,14438,"Pierre-Emile Højbjerg"
"2199",396,35,13,5,FALSE,"2020-10-04T15:30:00Z",1,6,4,90,0,1,0,1,0,0,0,0,0,0,0,28,"34.2","23.3","1.0","5.9",49,-1613,55108,7214,8827,"Pierre-Emile Højbjerg"
"2200",396,47,19,2,TRUE,"2020-10-18T15:30:00Z",3,3,5,90,0,0,0,3,0,0,0,0,0,0,0,11,"15.0","13.6","2.0","3.1",49,714,59006,11209,10495,"Pierre-Emile Højbjerg"
"2201",397,4,7,1,TRUE,"2020-09-13T15:30:00Z",0,1,1,59,0,0,0,1,0,0,0,0,0,0,0,8,"2.0","2.3","0.0","0.4",55,0,10287,0,0,"Harry Winks"
"2202",397,17,16,2,FALSE,"2020-09-20T11:00:00Z",2,5,2,90,0,0,0,2,0,0,0,0,0,0,0,9,"10.8","1.0","0.0","1.2",55,-1035,11945,761,1796,"Harry Winks"
"2203",397,26,14,1,TRUE,"2020-09-27T13:00:00Z",1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,17,"21.2","16.9","0.0","3.8",55,-1048,11929,784,1832,"Harry Winks"
"2204",397,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-712,11924,786,1498,"Harry Winks"
"2205",397,47,19,1,TRUE,"2020-10-18T15:30:00Z",3,3,5,17,0,0,0,3,0,0,0,0,0,0,0,2,"1.0","0.2","0.0","0.1",54,-1325,10997,421,1746,"Harry Winks"
"2206",398,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,0,62607,0,0,"Davinson Sánchez"
"2207",398,17,16,1,FALSE,"2020-09-20T11:00:00Z",2,5,2,90,0,0,0,2,0,0,0,0,0,0,0,8,"11.2","0.2","0.0","1.1",55,-10521,62588,1670,12191,"Davinson Sánchez"
"2208",398,26,14,2,TRUE,"2020-09-27T13:00:00Z",1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,11,"13.2","1.4","52.0","6.7",55,-2613,66672,5021,7634,"Davinson Sánchez"
"2209",398,35,13,2,FALSE,"2020-10-04T15:30:00Z",1,6,4,90,0,0,0,1,0,0,0,0,0,0,0,11,"15.6","0.4","34.0","5.0",54,-4008,65080,1692,5700,"Davinson Sánchez"
"2210",398,47,19,-1,TRUE,"2020-10-18T15:30:00Z",3,3,5,90,0,0,0,3,1,0,0,0,0,0,0,7,"15.0","0.1","0.0","1.5",54,114,68827,5242,5128,"Davinson Sánchez"
"2211",399,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,0,16898,0,0,"Ryan Sessegnon"
"2212",399,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-3695,15517,275,3970,"Ryan Sessegnon"
"2213",399,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-3008,13413,378,3386,"Ryan Sessegnon"
"2214",399,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-1802,12031,158,1960,"Ryan Sessegnon"
"2215",399,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",48,-3159,8977,162,3321,"Ryan Sessegnon"
"2216",400,4,7,1,TRUE,"2020-09-13T15:30:00Z",0,1,1,30,0,0,0,0,0,0,0,0,0,0,0,2,"0.4","3.3","2.0","0.6",75,0,83611,0,0,"Steven Bergwijn"
"2217",400,17,16,1,FALSE,"2020-09-20T11:00:00Z",2,5,2,6,0,0,0,1,0,0,0,0,0,0,0,2,"0.0","11.4","0.0","1.1",74,-25656,67770,3446,29102,"Steven Bergwijn"
"2218",400,26,14,1,TRUE,"2020-09-27T13:00:00Z",1,1,3,45,0,0,0,1,0,0,0,0,0,0,0,4,"11.0","18.5","17.0","4.7",73,-25569,44979,1458,27027,"Steven Bergwijn"
"2219",400,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",72,-7795,39308,2206,10001,"Steven Bergwijn"
"2220",400,47,19,3,TRUE,"2020-10-18T15:30:00Z",3,3,5,71,0,0,1,0,0,0,0,0,0,0,0,4,"0.0","1.4","3.0","0.4",72,-9284,30571,706,9990,"Steven Bergwijn"
"2221",401,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,0,6161,0,0,"Gedson Carvalho Fernandes"
"2222",401,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-943,6639,403,1346,"Gedson Carvalho Fernandes"
"2223",401,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-970,6203,335,1305,"Gedson Carvalho Fernandes"
"2224",401,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-488,6039,311,799,"Gedson Carvalho Fernandes"
"2225",401,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-511,5806,224,735,"Gedson Carvalho Fernandes"
"2226",402,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,0,8128,0,0,"Japhet Tanganga"
"2227",402,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-2868,5422,65,2933,"Japhet Tanganga"
"2228",402,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-1385,4221,76,1461,"Japhet Tanganga"
"2229",402,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-309,4177,194,503,"Japhet Tanganga"
"2230",402,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-362,4000,165,527,"Japhet Tanganga"
"2231",403,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",70,0,55175,0,0,"Giovani Lo Celso"
"2232",403,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,45,0,0,0,1,0,0,0,1,0,0,0,2,"1.8","11.8","8.0","2.2",69,-10831,45404,741,11572,"Giovani Lo Celso"
"2233",403,26,14,3,TRUE,"2020-09-27T13:00:00Z",1,1,3,76,0,0,1,0,0,0,0,0,0,0,0,8,"12.6","34.5","35.0","8.2",69,-5057,42371,1653,6710,"Giovani Lo Celso"
"2234",403,35,13,0,FALSE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",69,-2478,40903,1507,3985,"Giovani Lo Celso"
"2235",403,47,19,0,TRUE,"2020-10-18T15:30:00Z",3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",69,-5742,35234,294,6036,"Giovani Lo Celso"
"2236",404,4,7,0,TRUE,"2020-09-13T15:30:00Z",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,0,2265,0,0,"Oliver Skipp"
"2237",404,17,16,0,FALSE,"2020-09-20T11:00:00Z",2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-199,2411,351,550,"Oliver Skipp"
"2238",404,26,14,0,TRUE,"2020-09-27T13:00:00Z",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-188,2374,361,549,"Oliver Skipp"
