"","chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","playername"
"219",0,0,61916,0,0,-3,3,0,3,"0.0","0.0",0,"Stefan","0.0",174,FALSE,"Not included in Fulham's 25-man Premier League squad. - Unknown return date","2020-10-20T22:30:18.533609Z",47,"61916.jpg","0.0","Johansen","0.0",FALSE,NA,"n",8,54,0,428,3,3256,12,"0.0","0.0","Johansen",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",565,223,555,224,541,218,568,223,NA,"",NA,"",NA,"","Stefan Johansen"
"220",NA,NA,76357,0,0,-3,3,0,3,"0.6","0.0",0,"Tom","0.6",175,FALSE,"",NA,52,"76357.jpg","2.7","Cairney","0.1",FALSE,NA,"a",8,54,27,10349,29,23655,190,"0.1","5.2","Cairney",758,1,1,1,15,0,0,0,2,0,0,2,160,"170.6","278.3","124.0","57.3",166,66,31,23,130,69,76,43,2,"",NA,"",NA,"","Tom Cairney"
"221",NA,NA,82514,-1,1,-3,3,0,2,"0.0","0.0",0,"Tim","0.0",176,FALSE,"",NA,42,"82514.jpg","1.4","Ream","0.1",FALSE,NA,"a",8,54,7,7146,73,15310,129,"0.0","1.7","Ream",450,0,0,0,10,0,0,0,0,0,0,0,78,"82.6","4.7","0.0","8.8",280,109,377,140,440,176,349,126,NA,"",NA,"",NA,"","Tim Ream"
"222",0,0,83543,0,0,-4,4,0,3,"0.0","0.0",0,"Anthony","0.0",177,FALSE,"Joined Nottingham Forest on loan until 7/1 on 16/10. - Expected back 07 Jan","2020-10-16T21:30:11.452901Z",51,"83543.jpg","0.0","Knockaert","0.0",FALSE,NA,"n",8,54,0,1014,4,12405,22,"0.0","0.0","Knockaert",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",599,238,594,239,587,235,601,238,NA,"",NA,"",NA,"","Anthony Knockaert"
"223",NA,NA,84915,0,0,-3,3,0,2,"0.0","0.0",0,"Michael","0.0",178,FALSE,"",NA,42,"84915.jpg","0.0","Hector","0.1",FALSE,NA,"a",8,54,0,6779,94,20819,204,"0.0","0.0","Hector",262,0,0,0,10,0,0,0,2,0,0,0,32,"40.8","11.3","18.0","6.9",343,131,352,127,316,110,367,134,NA,"",NA,"",NA,"","Michael Hector"
"224",0,0,87107,0,0,-3,3,0,2,"0.0","0.0",0,"Cyrus","0.0",179,FALSE,"Joined Nottingham Forest on loan until the end of the season on 18/9. - Expected back 01 Jul","2020-09-21T00:30:18.332101Z",42,"87107.jpg","0.0","Christie","0.0",FALSE,NA,"n",8,54,0,665,14,9846,28,"0.0","0.0","Christie",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",487,190,469,190,441,177,491,190,NA,"",NA,"",NA,"","Cyrus Christie"
"225",100,100,92259,0,0,-3,3,0,3,"0.2","0.0",0,"Neeskens","0.2",180,FALSE,"","2020-10-29T13:00:17.682650Z",47,"92259.jpg","1.2","Kebano","0.0",FALSE,NA,"a",8,54,6,2868,11,11678,35,"0.0","1.3","Kebano",116,0,0,0,3,0,0,0,0,0,0,0,13,"1.4","14.6","47.0","5.9",439,189,334,170,242,126,378,169,NA,"",1,"",NA,"","Neeskens Kebano"
"226",100,100,96994,0,0,-2,2,1,4,"3.2","0.0",0,"Bobby","3.2",181,FALSE,"","2020-12-17T15:30:20.147270Z",53,"96994.jpg","3.1","Decordova-Reid","0.7",FALSE,NA,"a",8,54,44,99784,4729,59874,4088,"0.6","8.3","Decordova-Reid",926,4,1,4,12,0,0,0,4,0,0,5,176,"199.0","65.8","221.0","48.5",135,15,203,32,63,28,107,26,NA,"",NA,"",NA,"","Bobby Decordova-Reid"
"227",NA,NA,101105,0,0,-4,4,0,2,"0.4","0.0",0,"Joe","0.4",182,FALSE,"",NA,46,"101105.jpg","1.2","Bryan","0.3",FALSE,NA,"a",8,54,10,13768,88,62559,282,"0.1","2.2","Bryan",341,0,1,0,11,0,0,0,1,0,0,0,75,"64.4","50.6","25.0","14.0",309,119,237,57,295,96,315,108,5,"",3,"",NA,"","Joe Bryan"
"228",0,0,122074,0,0,-2,2,0,1,"0.0","0.0",0,"Marcus","0.0",183,FALSE,"Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul","2020-09-10T14:30:11.949431Z",43,"122074.jpg","0.0","Bettinelli","0.0",FALSE,NA,"n",8,54,0,823,9,5106,21,"0.0","0.0","Bettinelli",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",501,57,484,35,458,31,505,57,NA,"",NA,"",NA,"","Marcus Bettinelli"
"229",100,100,128389,0,0,-5,5,0,4,"0.8","0.0",0,"Aleksandar","0.8",184,FALSE,"","2020-12-13T17:30:20.045950Z",55,"128389.jpg","2.6","Mitrović","4.0",FALSE,NA,"a",8,54,34,504082,1510,1789391,3984,"0.1","6.2","Mitrović",788,2,2,1,13,0,0,1,2,0,0,3,88,"147.2","156.3","368.0","65.8",194,23,96,8,34,16,55,17,NA,"",2,"",2,"","Aleksandar Mitrović"
"230",0,0,149266,0,0,-2,2,0,2,"0.0","0.0",0,"Alfie","0.0",185,FALSE,"Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul","2020-09-07T02:00:12.698046Z",43,"149266.jpg","0.0","Mawson","0.0",FALSE,NA,"n",8,54,0,347,4,1591,15,"0.0","0.0","Mawson",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",502,195,485,195,460,184,506,195,NA,"",NA,"",NA,"","Alfie Mawson"
"231",NA,NA,155529,0,0,-2,2,0,1,"0.0","0.0",0,"Marek","0.0",186,FALSE,"",NA,43,"155529.jpg","1.0","Rodák","0.3",FALSE,NA,"a",8,54,1,11714,64,27760,342,"0.0","0.2","Rodák",90,0,0,0,3,0,0,0,0,0,2,0,11,"18.2","0.0","0.0","1.8",390,27,487,36,462,33,420,27,NA,"",NA,"",NA,"","Marek Rodák"
"232",100,100,166324,0,0,-2,2,0,3,"2.0","0.0",0,"Ivan Ricardo","2.0",187,FALSE,"","2020-12-19T23:30:21.220340Z",53,"166324.jpg","2.4","Neves Abreu Cavaleiro","0.1",FALSE,NA,"a",8,54,31,14776,229,16400,372,"0.4","5.8","Cavaleiro",968,1,0,2,19,0,0,1,1,0,0,3,72,"129.0","215.1","267.0","61.0",213,83,58,39,49,25,68,39,1,"",NA,"",1,"","Ivan Ricardo Neves Abreu Cavaleiro"
"233",0,0,168765,0,0,-3,3,0,3,"0.0","0.0",0,"Josh","0.0",188,FALSE,"Not included in Fulham's 25-man Premier League squad. - Unknown return date","2020-10-20T22:30:18.592793Z",47,"168765.jpg","1.5","Onomah","0.0",FALSE,NA,"n",8,54,3,2494,9,13765,34,"0.0","0.6","Onomah",131,0,0,0,7,0,0,0,0,0,0,0,7,"12.0","7.4","2.0","2.1",409,176,371,180,384,178,415,182,NA,"",NA,"",NA,"","Josh Onomah"
"234",0,0,170271,0,0,-4,4,0,3,"0.0","0.0",0,"Jean Michaël","0.0",189,FALSE,"Not included in Fulham's 25-man Premier League squad. - Unknown return date","2020-10-20T22:30:18.607195Z",46,"170271.jpg","0.0","Seri","0.0",FALSE,NA,"n",8,54,0,2918,3,10477,34,"0.0","0.0","Seri",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",562,221,550,222,534,216,565,221,NA,"",NA,"",NA,"","Jean Michaël Seri"
"235",100,100,197030,0,0,-2,2,0,3,"0.6","0.0",0,"Aboubakar","0.6",190,FALSE,"","2020-10-24T16:30:15.981006Z",48,"197030.jpg","0.6","Kamara","0.0",FALSE,NA,"a",8,54,5,4668,20,11127,44,"0.1","1.0","Kamara",277,0,0,0,9,0,0,0,1,1,0,0,4,"13.2","44.7","32.0","8.3",403,173,251,146,275,139,354,158,NA,"",NA,"",NA,"","Aboubakar Kamara"
"236",NA,NA,203325,0,0,0,0,0,3,"2.2","0.0",0,"André-Frank","2.2",191,FALSE,"",NA,45,"203325.jpg","2.5","Zambo Anguissa","2.6",FALSE,NA,"a",8,54,37,360777,6072,235967,8190,"0.5","8.2","Anguissa",1193,0,2,3,17,0,0,0,2,0,0,2,198,"276.8","208.1","139.0","62.7",69,22,63,43,112,58,62,36,NA,"",NA,"",NA,"","André-Frank Zambo Anguissa"
"237",0,0,208998,0,0,-2,2,0,2,"0.0","0.0",0,"Zeze Steven","0.0",192,FALSE,"Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul","2020-09-08T09:30:15.158422Z",43,"208998.jpg","0.0","Sessegnon","0.0",FALSE,NA,"n",8,54,0,639,6,8444,27,"0.0","0.0","Sessegnon",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",506,198,490,198,465,187,510,198,NA,"",NA,"",NA,"","Zeze Steven Sessegnon"
"238",100,100,153366,0,0,-1,1,0,3,"1.8","0.0",0,"Harrison","1.8",373,FALSE,"","2020-09-30T13:30:17.140962Z",44,"153366.jpg","2.0","Reed","0.6",FALSE,NA,"a",8,54,22,72458,1388,106027,1728,"0.4","5.0","Reed",713,0,1,2,14,0,0,0,2,0,0,0,127,"122.2","129.6","12.0","26.4",223,90,124,81,335,160,238,111,3,"",NA,"",NA,"","Harrison Reed"
"239",NA,NA,169528,0,0,-1,1,0,2,"3.0","0.0",0,"Antonee","3.0",484,FALSE,"",NA,44,"169528.jpg","2.6","Robinson","0.2",FALSE,NA,"a",8,54,31,15889,1176,12995,569,"0.7","7.0","Robinson",1080,0,0,3,13,0,0,0,3,0,0,1,207,"258.2","265.5","74.0","60.0",80,27,35,9,192,47,70,12,NA,"",NA,"",NA,"","Antonee Robinson"
"240",100,100,151086,0,0,0,0,0,3,"1.0","0.0",0,"Mario","1.0",493,FALSE,"","2020-12-22T04:00:13.292641Z",45,"151086.jpg","1.3","Lemina","0.3",FALSE,NA,"a",8,54,13,12020,82,72595,324,"0.2","2.9","Lemina",452,0,0,0,9,0,0,0,1,0,0,0,68,"75.6","54.9","22.0","15.3",287,121,220,129,303,156,304,144,NA,"",NA,"",NA,"","Mario Lemina"
"241",NA,NA,84182,0,0,0,0,0,1,"5.0","0.0",0,"Alphonse","5.0",516,FALSE,"",NA,45,"84182.jpg","3.6","Areola","1.7",FALSE,NA,"a",8,54,50,114389,9689,107934,3396,"1.1","11.1","Areola",1260,0,0,3,20,0,0,0,0,0,54,4,263,"394.2","0.0","0.0","39.2",14,4,521,48,504,45,161,6,NA,"",NA,"",NA,"","Alphonse Areola"
"242",75,75,167074,0,0,-2,2,0,2,"0.0","0.0",0,"Kenny","0.0",517,FALSE,"Lack of match fitness - 75% chance of playing","2020-09-28T19:30:13.417631Z",43,"167074.jpg","1.0","Tete","0.1",FALSE,NA,"d",8,54,2,6286,17,14232,43,"0.0","0.5","Tete",128,0,1,0,6,0,0,0,1,0,0,0,29,"53.0","67.5","4.0","12.4",324,125,201,47,371,144,326,114,NA,"",NA,"",NA,"","Kenny Tete"
"243",NA,NA,72681,0,0,-2,2,0,2,"0.0","0.0",0,"Denis","0.0",525,FALSE,"",NA,43,"72681.jpg","0.3","Odoi","0.1",FALSE,NA,"a",8,54,1,6387,41,7469,90,"0.0","0.2","Odoi",270,0,0,0,10,0,0,0,1,0,0,0,34,"35.4","20.8","8.0","6.4",360,140,314,105,350,132,373,138,NA,"",NA,"",NA,"","Denis Odoi"
"244",NA,NA,219352,0,0,0,0,0,3,"2.8","0.0",0,"Ademola","2.8",557,FALSE,"",NA,50,"219352.jpg","3.6","Lookman","1.4",FALSE,NA,"a",8,54,43,187467,4076,82841,6708,"0.6","8.6","Lookman",1007,2,2,3,12,0,0,1,2,0,0,5,131,"250.6","256.3","394.0","90.1",84,27,40,29,28,15,28,18,4,"",4,"",3,"","Ademola Lookman"
"245",NA,NA,159506,0,0,0,0,1,2,"3.4","0.0",0,"Ola","3.4",562,FALSE,"",NA,45,"159506.jpg","3.5","Aina","0.4",FALSE,NA,"a",8,54,42,47872,3313,22985,1474,"0.8","9.3","Aina",1080,1,0,3,13,0,0,0,0,0,0,3,200,"223.0","124.4","48.0","39.4",112,43,135,29,239,69,158,43,NA,"",NA,"",NA,"","Ola Aina"
"246",100,100,174874,0,0,0,0,0,2,"3.0","0.0",0,"Joachim","3.0",571,FALSE,"","2020-12-19T23:30:22.009824Z",45,"174874.jpg","2.9","Andersen","0.0",FALSE,NA,"a",8,54,26,2969,212,1762,92,"0.7","5.8","Andersen",781,0,0,3,9,0,0,0,1,1,0,2,134,"132.6","16.2","9.0","15.8",209,82,328,115,348,131,301,99,NA,"",NA,"",NA,"","Joachim Andersen"
"247",NA,NA,109646,0,0,0,0,1,2,"5.0","0.0",0,"Tosin","5.0",572,FALSE,"",NA,45,"109646.jpg","3.5","Adarabioyo","0.2",FALSE,NA,"a",8,54,38,17998,2550,5339,949,"1.1","8.4","Adarabioyo",990,0,1,3,12,0,0,0,1,0,0,5,188,"202.2","26.1","66.0","29.6",133,55,295,92,202,51,214,66,NA,"",NA,"",NA,"","Tosin Adarabioyo"
"248",0,0,109434,0,0,-2,2,0,2,"0.0","0.0",0,"Terence","0.0",585,FALSE,"Lack of match fitness - Expected back 15 Jan","2020-10-22T12:30:15.315129Z",43,"109434.jpg","0.0","Kongolo","0.0",FALSE,NA,"i",8,54,0,512,13,425,13,"0.0","0.0","Kongolo",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",500,194,483,194,457,183,504,194,NA,"",NA,"",NA,"","Terence Kongolo"
"249",100,100,15033,0,0,-1,1,0,2,"0.5","0.5",0,"Wes","0.0",216,FALSE,"","2020-12-03T22:30:22.273297Z",44,"15033.jpg","1.0","Morgan","0.1",FALSE,NA,"a",9,13,3,8724,75,11706,178,"0.0","0.7","Morgan",16,0,0,0,0,0,0,0,0,0,0,0,9,"3.0","0.1","0.0","0.3",431,166,424,168,477,192,442,167,NA,"",NA,"",NA,"","Wes Morgan"
"250",100,100,17745,0,0,0,0,2,1,"4.0","4.0",2,"Kasper","3.5",217,FALSE,"","2020-11-15T22:30:17.730436Z",55,"17745.jpg","3.8","Schmeichel","10.4",FALSE,NA,"a",9,13,61,359323,4574,609678,12582,"0.6","11.1","Schmeichel",1440,0,0,5,20,0,0,0,0,0,47,3,284,"390.0","0.0","0.0","39.0",16,5,604,68,602,68,164,7,NA,"",NA,"",NA,"","Kasper Schmeichel"
"251",100,100,37402,0,0,0,0,0,2,"1.5","1.5",0,"Christian","1.0",218,FALSE,"","2020-08-15T10:00:11.758506Z",45,"37402.jpg","2.7","Fuchs","0.3",FALSE,NA,"a",9,13,24,40245,313,28973,1447,"0.2","5.3","Fuchs",701,0,0,3,9,0,0,0,4,0,0,2,112,"137.0","33.9","22.0","19.2",202,81,279,83,302,99,281,90,NA,"",3,"",NA,"","Christian Fuchs"
"252",100,100,37642,0,0,0,0,0,2,"4.2","4.2",8,"Jonny","3.7",219,FALSE,"","2020-12-13T22:30:16.752091Z",55,"37642.jpg","2.9","Evans","0.5",FALSE,NA,"a",9,13,35,45862,4946,30544,872,"0.7","6.4","Evans",1069,0,1,4,14,1,0,0,5,0,0,3,202,"195.6","53.4","16.0","26.5",141,58,230,55,325,118,236,74,NA,"",NA,"",NA,"","Jonny Evans"
"253",0,0,46483,0,0,-1,1,0,3,"0.0","0.0",0,"Adrien","0.0",220,FALSE,"Transferred to Sampdoria","2020-10-05T07:20:56.395434Z",44,"46483.jpg","0.0","Silva","0.2",FALSE,NA,"u",9,13,0,8522,4,43357,160,"0.0","0.0","Silva",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",519,199,503,200,481,191,523,199,NA,"",NA,"",NA,"","Adrien Silva"
"254",NA,NA,51938,0,0,-2,2,0,3,"2.5","2.5",0,"Marc","2.0",221,FALSE,"",NA,53,"51938.jpg","2.0","Albrighton","0.1",FALSE,NA,"a",9,13,20,5611,157,13838,220,"0.4","3.8","Albrighton",610,0,1,2,7,0,0,0,1,0,0,0,97,"103.6","129.1","96.0","32.7",254,106,126,82,159,86,196,93,4,"",NA,"",NA,"","Marc Albrighton"
"255",0,0,61604,0,0,-2,2,0,3,"0.0","0.0",0,"Matty","0.0",222,FALSE,"Joined Barnsley on loan until January on 16/10. - Expected back 01 Feb","2020-10-16T21:30:11.572098Z",43,"61604.jpg","0.0","James","0.3",FALSE,NA,"n",9,13,0,29509,35,51631,437,"0.0","0.0","James",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",493,193,476,194,450,184,497,193,NA,"",NA,"",NA,"","Matty James"
"256",NA,NA,95463,0,0,-1,1,0,1,"0.5","0.5",0,"Danny","0.0",223,FALSE,"",NA,44,"95463.jpg","0.0","Ward","0.2",FALSE,NA,"a",9,13,0,3080,42,9263,138,"0.0","0.0","Ward",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",522,62,506,41,484,38,526,62,NA,"",NA,"",NA,"","Danny Ward"
"257",100,100,101668,1,-1,2,-2,4,4,"7.3","7.3",1,"Jamie","6.8",224,TRUE,"","2020-12-20T17:30:22.593479Z",102,"101668.jpg","7.1","Vardy","28.3",FALSE,NA,"a",9,13,107,2757388,69652,2212340,32405,"0.7","10.5","Vardy",1209,11,7,4,18,0,0,1,1,0,0,17,391,"502.6","150.5","660.0","131.5",5,2,104,9,7,4,10,4,NA,"",NA,"",1,"","Jamie Vardy"
"258",100,100,106837,0,0,-2,2,0,3,"1.3","1.3",2,"Dennis","0.8",225,FALSE,"","2020-10-16T14:00:23.233127Z",53,"106837.jpg","2.7","Praet","0.2",FALSE,NA,"a",9,13,35,79150,114,81953,448,"0.2","6.6","Praet",651,1,2,3,8,0,0,0,0,0,0,1,119,"118.4","126.4","114.0","35.7",226,93,134,87,140,77,181,89,NA,"",NA,"",NA,"","Dennis Praet"
"259",0,0,111931,0,0,-1,1,0,2,"0.0","0.0",0,"Ricardo Domingos","0.0",226,FALSE,"Groin Injury - Unknown return date","2020-12-04T17:00:19.773460Z",59,"111931.jpg","0.0","Barbosa Pereira","0.1",FALSE,NA,"i",9,13,0,6389,32,12135,106,"0.0","0.0","Pereira",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",612,221,611,221,611,221,613,221,NA,"",NA,"",NA,"","Ricardo Domingos Barbosa Pereira"
"260",100,100,155569,0,0,-1,1,0,2,"1.0","1.0",2,"Daniel","0.5",227,FALSE,"","2020-10-04T13:30:15.269052Z",39,"155569.jpg","0.8","Amartey","1.0",FALSE,NA,"a",9,13,3,62177,3027,102409,1459,"0.1","0.8","Amartey",264,0,0,0,5,0,0,0,1,0,0,0,40,"38.0","3.0","6.0","4.7",350,135,388,147,359,135,390,146,NA,"",NA,"",NA,"","Daniel Amartey"
"261",NA,NA,166989,0,0,-1,1,1,3,"2.8","2.8",1,"Youri","2.3",228,FALSE,"",NA,64,"166989.jpg","3.2","Tielemans","2.2",FALSE,NA,"a",9,13,52,259008,2716,279550,5936,"0.4","8.1","Tielemans",1383,3,0,5,20,0,0,0,3,0,0,4,252,"298.0","161.6","175.0","63.6",49,14,90,62,84,45,58,32,2,"",2,"",3,"","Youri Tielemans"
"262",NA,NA,168580,0,0,-5,5,0,3,"3.2","3.2",2,"Ayoze","2.7",229,FALSE,"",NA,60,"168580.jpg","2.7","Pérez","0.8",FALSE,NA,"a",9,13,24,42869,672,221254,1025,"0.4","4.0","Pérez",536,1,0,2,7,0,0,0,1,0,0,2,59,"108.8","155.3","233.0","50.0",245,101,98,66,58,31,102,57,NA,"",NA,"",2,"","Ayoze Pérez"
"263",100,100,172632,0,0,-3,3,0,3,"0.7","0.7",1,"Demarai","0.2",230,FALSE,"","2020-09-25T21:00:14.856498Z",52,"172632.jpg","1.0","Gray","0.1",FALSE,NA,"a",9,13,1,2430,31,12944,47,"0.0","0.2","Gray",18,0,0,0,0,0,0,0,0,0,0,0,3,"0.2","1.3","3.0","0.5",447,190,401,186,381,177,437,188,NA,"",NA,"",NA,"","Demarai Gray"
"264",75,100,172780,0,0,2,-2,1,3,"4.0","5.3",0,"James","4.8",231,FALSE,"Knee injury - 75% chance of playing","2020-12-28T22:30:16.476071Z",72,"172780.jpg","3.9","Maddison","6.3",FALSE,NA,"d",9,13,55,793538,7369,474850,61978,"0.7","7.6","Maddison",882,3,4,4,13,0,0,0,3,0,0,4,196,"238.4","394.9","233.0","86.5",97,34,12,9,59,32,32,21,1,"",1,"",4,"","James Maddison"
"265",NA,NA,173515,0,0,-4,4,0,4,"1.0","1.0",0,"Kelechi","0.5",233,FALSE,"",NA,56,"173515.jpg","1.0","Iheanacho","0.3",FALSE,NA,"a",9,13,8,14171,212,46088,362,"0.1","1.4","Iheanacho",232,0,0,1,2,0,0,1,0,0,0,0,14,"14.8","53.9","157.0","22.5",399,45,228,39,90,35,263,39,NA,"",NA,"",5,"","Kelechi Iheanacho"
"266",NA,NA,197469,0,0,-3,3,0,3,"0.5","0.5",0,"Hamza","0.0",234,FALSE,"",NA,47,"197469.jpg","0.7","Choudhury","0.1",FALSE,NA,"a",9,13,2,2606,50,5999,58,"0.0","0.4","Choudhury",69,0,0,0,1,0,0,0,1,0,0,0,9,"4.2","3.5","2.0","1.0",427,183,386,183,385,179,431,185,NA,"",NA,"",NA,"","Hamza Choudhury"
"267",NA,NA,201666,0,0,-3,3,0,3,"4.0","4.0",8,"Harvey","3.5",235,FALSE,"",NA,67,"201666.jpg","4.2","Barnes","3.7",FALSE,NA,"a",9,13,63,684510,56367,710705,6702,"0.5","9.4","Barnes",1099,5,1,3,16,0,0,0,0,0,0,5,167,"277.6","133.1","448.0","85.9",68,21,120,79,20,12,33,22,NA,"",NA,"",NA,"","Harvey Barnes"
"268",100,100,203341,0,0,-2,2,0,3,"2.2","2.2",0,"Wilfred","1.7",236,FALSE,"","2020-09-23T14:00:18.236626Z",48,"203341.jpg","2.1","Ndidi","0.6",FALSE,NA,"a",9,13,15,27330,760,137480,792,"0.4","3.1","Ndidi",550,0,0,3,6,0,0,0,2,0,0,1,103,"128.8","34.5","8.0","17.1",214,84,275,153,356,168,289,136,NA,"",NA,"",NA,"","Wilfred Ndidi"
"269",0,0,213405,0,0,-2,2,0,2,"0.0","0.0",0,"Filip","0.0",237,FALSE,"Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul","2020-09-11T16:00:17.923567Z",43,"213405.jpg","0.0","Benkovic","0.0",FALSE,NA,"n",9,13,0,260,8,4771,12,"0.0","0.0","Benkovic",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",507,199,491,199,466,188,511,199,NA,"",NA,"",NA,"","Filip Benkovic"
"270",100,75,218031,0,0,-2,2,0,2,"0.5","0.4",0,"Çaglar","0.0",238,FALSE,"","2020-12-03T22:30:22.314914Z",53,"218031.jpg","2.0","Söyüncü","2.7",FALSE,NA,"a",9,13,8,103505,796,835240,762,"0.0","1.5","Söyüncü",360,0,0,1,7,0,0,0,1,0,0,0,64,"83.4","24.6","44.0","15.2",279,108,301,96,250,75,307,102,NA,"",NA,"",NA,"","Çaglar Söyüncü"
"271",NA,NA,220627,0,0,5,-5,1,2,"4.7","4.7",2,"James","4.2",239,FALSE,"",NA,50,"220627.jpg","3.8","Justin","26.4",FALSE,NA,"a",9,13,60,2030254,53090,947081,26717,"0.8","12.0","Justin",1440,1,2,5,20,0,0,0,2,0,0,5,295,"304.2","249.8","93.0","64.9",47,13,45,11,167,34,56,8,NA,"",NA,"",NA,"","James Justin"
"272",NA,NA,244619,0,0,-3,3,0,2,"0.8","0.8",2,"Luke","0.3",240,FALSE,"",NA,42,"244619.jpg","1.0","Thomas","0.2",FALSE,NA,"a",9,13,4,9177,385,28208,264,"0.1","1.0","Thomas",270,0,0,0,4,0,0,0,1,0,0,0,24,"35.8","18.5","13.0","6.6",358,139,322,111,331,122,370,136,NA,"",NA,"",NA,"","Luke Thomas"
"273",100,100,166477,0,0,2,-2,2,2,"0.8","0.8",0,"Timothy","0.3",498,FALSE,"","2020-11-23T00:30:27.208678Z",57,"166477.jpg","4.6","Castagne","5.1",FALSE,NA,"a",9,13,37,1628317,4233,1641585,7914,"0.1","6.5","Castagne",689,1,3,2,10,0,0,0,1,0,0,4,157,"168.0","82.9","86.0","33.7",168,65,180,38,178,39,187,53,NA,"",NA,"",NA,"","Timothy Castagne"
"274",NA,NA,86881,0,0,0,0,0,3,"1.5","1.5",2,"Nampalys","1.0",518,FALSE,"",NA,45,"86881.jpg","2.1","Mendy","2.5",FALSE,NA,"a",9,13,30,378677,1632,281701,5929,"0.2","6.7","Mendy",1104,0,1,4,17,0,0,0,4,0,0,0,174,"116.0","76.0","8.0","20.1",232,95,191,119,354,166,273,129,NA,"",NA,"",NA,"","Nampalys Mendy"
"275",75,75,228798,0,0,-2,2,0,3,"0.6","0.6",0,"Cengiz","0.3",541,FALSE,"Hamstring injury - 75% chance of playing","2020-12-27T02:00:18.649203Z",58,"228798.jpg","2.2","Ünder","0.1",FALSE,NA,"d",9,13,13,14116,9,12981,220,"0.1","2.2","Ünder",203,0,2,0,3,0,0,0,0,0,0,0,54,"67.0","69.9","53.0","19.0",300,129,199,123,224,116,283,134,NA,"",NA,"",NA,"","Cengiz Ünder"
"276",75,100,444463,0,0,0,0,1,2,"2.8","3.8",0,"Wesley","3.3",561,FALSE,"Knock - 75% chance of playing","2020-12-28T22:30:17.278833Z",50,"444463.jpg","3.5","Fofana","0.8",FALSE,NA,"d",9,13,38,94151,1416,40425,7619,"0.7","7.6","Fofana",990,0,1,4,12,0,0,0,2,0,0,3,215,"236.2","37.5","47.0","32.0",101,38,267,77,243,71,201,60,NA,"",NA,"",NA,"","Wesley Fofana"
"277",NA,NA,149828,0,0,-1,1,0,4,"0.5","0.5",0,"Islam","0.0",579,FALSE,"",NA,49,"149828.jpg","1.0","Slimani","0.1",FALSE,NA,"a",9,13,1,9755,239,7912,272,"0.0","0.2","Slimani",19,0,0,0,1,0,0,0,0,0,0,0,3,"0.2","11.7","6.0","1.8",446,57,348,48,366,55,421,53,NA,"",NA,"",NA,"","Islam Slimani"
"278",100,100,28690,0,0,-3,3,0,3,"1.0","2.0",1,"Pablo","1.5",193,FALSE,"","2020-11-20T16:00:27.262265Z",57,"28690.jpg","2.1","Hernández Domínguez","0.3",FALSE,NA,"a",10,2,15,20051,277,124227,407,"0.3","2.6","Hernández",212,0,2,0,5,0,0,0,0,0,0,0,51,"53.8","52.7","50.0","15.7",322,140,233,138,231,119,302,143,4,"",2,"",NA,"","Pablo Hernández Domínguez"
